domain,date,records
Drug era,2022-02-01T00:00:00Z,7
Drug era,2022-03-01T00:00:00Z,6
Drug era,2022-04-01T00:00:00Z,4
Drug era,2022-05-01T00:00:00Z,1
Drug era,2022-06-01T00:00:00Z,11
Drug era,2022-07-01T00:00:00Z,4
Drug era,2022-08-01T00:00:00Z,7
Drug era,2022-09-01T00:00:00Z,10
Drug era,2022-10-01T00:00:00Z,9
Drug era,2022-11-01T00:00:00Z,3
Drug era,2022-12-01T00:00:00Z,1
Drug era,2023-01-01T00:00:00Z,10
Drug era,2023-03-01T00:00:00Z,2
Drug era,2023-04-01T00:00:00Z,7
Drug era,2023-05-01T00:00:00Z,3
Drug era,2023-06-01T00:00:00Z,6
Drug era,2023-07-01T00:00:00Z,5
Drug era,2023-08-01T00:00:00Z,6
Drug era,2023-09-01T00:00:00Z,4
Drug era,2023-10-01T00:00:00Z,8
Drug era,2023-12-01T00:00:00Z,2
Drug era,2024-01-01T00:00:00Z,6
Drug era,2024-02-01T00:00:00Z,8
Drug era,2024-04-01T00:00:00Z,1
Drug era,2024-05-01T00:00:00Z,4
Drug era,2024-06-01T00:00:00Z,5
Drug era,2024-07-01T00:00:00Z,6
Drug era,2024-08-01T00:00:00Z,5
Drug era,2024-09-01T00:00:00Z,12
Drug era,2024-10-01T00:00:00Z,5
Drug era,2024-11-01T00:00:00Z,3
Drug era,2024-12-01T00:00:00Z,13
Drug era,2025-01-01T00:00:00Z,3
Drug era,2025-02-01T00:00:00Z,6
Drug era,2025-03-01T00:00:00Z,3
Drug era,2025-04-01T00:00:00Z,5
Drug era,2025-05-01T00:00:00Z,4
Drug era,2025-06-01T00:00:00Z,10
Drug era,2025-07-01T00:00:00Z,4
Drug era,2025-08-01T00:00:00Z,1
Drug era,2025-09-01T00:00:00Z,3
Drug exposure,1955-05-01T00:00:00Z,1
Drug exposure,1964-07-01T00:00:00Z,2
Drug exposure,1970-03-01T00:00:00Z,2
Drug exposure,1971-06-01T00:00:00Z,2
Drug exposure,1971-07-01T00:00:00Z,1
Drug exposure,1972-11-01T00:00:00Z,1
Drug exposure,1972-12-01T00:00:00Z,1
Drug exposure,1973-02-01T00:00:00Z,2
Drug exposure,1973-12-01T00:00:00Z,2
Drug exposure,1974-04-01T00:00:00Z,1
Drug exposure,1974-07-01T00:00:00Z,1
Drug exposure,1974-08-01T00:00:00Z,1
Drug exposure,1974-11-01T00:00:00Z,2
Drug exposure,1975-02-01T00:00:00Z,2
Drug exposure,1975-04-01T00:00:00Z,1
Drug exposure,1975-05-01T00:00:00Z,1
Drug exposure,1975-11-01T00:00:00Z,1
Drug exposure,1976-04-01T00:00:00Z,1
Drug exposure,1976-11-01T00:00:00Z,1
Drug exposure,1977-05-01T00:00:00Z,1
Drug exposure,1977-07-01T00:00:00Z,1
Drug exposure,1977-08-01T00:00:00Z,1
Drug exposure,1978-02-01T00:00:00Z,1
Drug exposure,1978-04-01T00:00:00Z,1
Drug exposure,1979-01-01T00:00:00Z,2
Drug exposure,1979-12-01T00:00:00Z,1
Drug exposure,1980-05-01T00:00:00Z,3
Drug exposure,1980-06-01T00:00:00Z,1
Drug exposure,1980-07-01T00:00:00Z,1
Drug exposure,1980-08-01T00:00:00Z,1
Drug exposure,1981-05-01T00:00:00Z,3
Drug exposure,1982-05-01T00:00:00Z,2
Drug exposure,1983-01-01T00:00:00Z,3
Drug exposure,1983-05-01T00:00:00Z,2
Drug exposure,1983-07-01T00:00:00Z,1
Drug exposure,1983-08-01T00:00:00Z,1
Drug exposure,1984-02-01T00:00:00Z,2
Drug exposure,1984-05-01T00:00:00Z,1
Drug exposure,1984-07-01T00:00:00Z,1
Drug exposure,1985-06-01T00:00:00Z,2
Drug exposure,1985-10-01T00:00:00Z,1
Drug exposure,1985-12-01T00:00:00Z,1
Drug exposure,1986-02-01T00:00:00Z,2
Drug exposure,1986-03-01T00:00:00Z,7
Drug exposure,1986-04-01T00:00:00Z,6
Drug exposure,1986-05-01T00:00:00Z,5
Drug exposure,1986-06-01T00:00:00Z,4
Drug exposure,1986-07-01T00:00:00Z,10
Drug exposure,1986-08-01T00:00:00Z,11
Drug exposure,1986-09-01T00:00:00Z,9
Drug exposure,1986-10-01T00:00:00Z,10
Drug exposure,1986-11-01T00:00:00Z,10
Drug exposure,1986-12-01T00:00:00Z,10
Drug exposure,1987-01-01T00:00:00Z,10
Drug exposure,1987-02-01T00:00:00Z,9
Drug exposure,1987-03-01T00:00:00Z,10
Drug exposure,1987-04-01T00:00:00Z,9
Drug exposure,1987-05-01T00:00:00Z,10
Drug exposure,1987-06-01T00:00:00Z,7
Drug exposure,1987-07-01T00:00:00Z,9
Drug exposure,1987-08-01T00:00:00Z,10
Drug exposure,1987-09-01T00:00:00Z,9
Drug exposure,1987-10-01T00:00:00Z,10
Drug exposure,1987-11-01T00:00:00Z,10
Drug exposure,1987-12-01T00:00:00Z,10
Drug exposure,1988-01-01T00:00:00Z,10
Drug exposure,1988-02-01T00:00:00Z,9
Drug exposure,1988-03-01T00:00:00Z,11
Drug exposure,1988-04-01T00:00:00Z,9
Drug exposure,1988-05-01T00:00:00Z,11
Drug exposure,1988-06-01T00:00:00Z,10
Drug exposure,1988-07-01T00:00:00Z,9
Drug exposure,1988-08-01T00:00:00Z,10
Drug exposure,1988-09-01T00:00:00Z,10
Drug exposure,1988-10-01T00:00:00Z,10
Drug exposure,1988-11-01T00:00:00Z,9
Drug exposure,1988-12-01T00:00:00Z,10
Drug exposure,1989-01-01T00:00:00Z,10
Drug exposure,1989-02-01T00:00:00Z,9
Drug exposure,1989-03-01T00:00:00Z,10
Drug exposure,1989-04-01T00:00:00Z,10
Drug exposure,1989-05-01T00:00:00Z,9
Drug exposure,1989-06-01T00:00:00Z,11
Drug exposure,1989-07-01T00:00:00Z,9
Drug exposure,1989-08-01T00:00:00Z,6
Drug exposure,1989-09-01T00:00:00Z,5
Drug exposure,1989-10-01T00:00:00Z,7
Drug exposure,1989-11-01T00:00:00Z,7
Drug exposure,1989-12-01T00:00:00Z,9
Drug exposure,1990-01-01T00:00:00Z,9
Drug exposure,1990-02-01T00:00:00Z,4
Drug exposure,1990-03-01T00:00:00Z,10
Drug exposure,1990-04-01T00:00:00Z,9
Drug exposure,1990-05-01T00:00:00Z,13
Drug exposure,1990-06-01T00:00:00Z,4
Drug exposure,1990-07-01T00:00:00Z,7
Drug exposure,1990-08-01T00:00:00Z,1
Drug exposure,1990-10-01T00:00:00Z,13
Drug exposure,1991-02-01T00:00:00Z,1
Drug exposure,1991-03-01T00:00:00Z,4
Drug exposure,1991-04-01T00:00:00Z,1
Drug exposure,1991-05-01T00:00:00Z,1
Drug exposure,1991-06-01T00:00:00Z,3
Drug exposure,1991-07-01T00:00:00Z,8
Drug exposure,1991-12-01T00:00:00Z,2
Drug exposure,1992-08-01T00:00:00Z,5
Drug exposure,1993-08-01T00:00:00Z,4
Drug exposure,1993-10-01T00:00:00Z,1
Drug exposure,1994-08-01T00:00:00Z,2
Drug exposure,1995-06-01T00:00:00Z,1
Drug exposure,1996-01-01T00:00:00Z,1
Drug exposure,1996-03-01T00:00:00Z,1
Drug exposure,1997-01-01T00:00:00Z,1
Drug exposure,1997-04-01T00:00:00Z,1
Drug exposure,1997-06-01T00:00:00Z,2
Drug exposure,1997-10-01T00:00:00Z,2
Drug exposure,1997-12-01T00:00:00Z,1
Drug exposure,1998-02-01T00:00:00Z,2
Drug exposure,1998-04-01T00:00:00Z,4
Drug exposure,1998-10-01T00:00:00Z,3
Drug exposure,1999-04-01T00:00:00Z,3
Drug exposure,1999-06-01T00:00:00Z,2
Drug exposure,1999-10-01T00:00:00Z,3
Drug exposure,2000-04-01T00:00:00Z,3
Drug exposure,2000-06-01T00:00:00Z,3
Drug exposure,2000-10-01T00:00:00Z,3
Drug exposure,2001-01-01T00:00:00Z,3
Drug exposure,2001-04-01T00:00:00Z,3
Drug exposure,2001-06-01T00:00:00Z,3
Drug exposure,2001-07-01T00:00:00Z,5
Drug exposure,2001-08-01T00:00:00Z,2
Drug exposure,2001-10-01T00:00:00Z,2
Drug exposure,2001-11-01T00:00:00Z,4
Drug exposure,2001-12-01T00:00:00Z,5
Drug exposure,2002-01-01T00:00:00Z,10
Drug exposure,2002-02-01T00:00:00Z,8
Drug exposure,2002-03-01T00:00:00Z,10
Drug exposure,2002-04-01T00:00:00Z,12
Drug exposure,2002-05-01T00:00:00Z,13
Drug exposure,2002-06-01T00:00:00Z,7
Drug exposure,2002-07-01T00:00:00Z,7
Drug exposure,2002-08-01T00:00:00Z,10
Drug exposure,2002-09-01T00:00:00Z,5
Drug exposure,2002-10-01T00:00:00Z,10
Drug exposure,2002-11-01T00:00:00Z,9
Drug exposure,2002-12-01T00:00:00Z,10
Drug exposure,2003-01-01T00:00:00Z,4
Drug exposure,2003-02-01T00:00:00Z,8
Drug exposure,2003-03-01T00:00:00Z,10
Drug exposure,2003-04-01T00:00:00Z,7
Drug exposure,2003-05-01T00:00:00Z,24
Drug exposure,2003-06-01T00:00:00Z,8
Drug exposure,2003-07-01T00:00:00Z,11
Drug exposure,2003-08-01T00:00:00Z,6
Drug exposure,2003-09-01T00:00:00Z,6
Drug exposure,2003-10-01T00:00:00Z,6
Drug exposure,2003-11-01T00:00:00Z,14
Drug exposure,2003-12-01T00:00:00Z,7
Drug exposure,2004-01-01T00:00:00Z,6
Drug exposure,2004-02-01T00:00:00Z,5
Drug exposure,2004-03-01T00:00:00Z,10
Drug exposure,2004-04-01T00:00:00Z,5
Drug exposure,2004-05-01T00:00:00Z,12
Drug exposure,2004-06-01T00:00:00Z,7
Drug exposure,2004-07-01T00:00:00Z,8
Drug exposure,2004-08-01T00:00:00Z,11
Drug exposure,2004-09-01T00:00:00Z,5
Drug exposure,2004-10-01T00:00:00Z,5
Drug exposure,2004-11-01T00:00:00Z,14
Drug exposure,2004-12-01T00:00:00Z,5
Drug exposure,2005-01-01T00:00:00Z,17
Drug exposure,2005-02-01T00:00:00Z,9
Drug exposure,2005-03-01T00:00:00Z,15
Drug exposure,2005-04-01T00:00:00Z,19
Drug exposure,2005-05-01T00:00:00Z,16
Drug exposure,2005-06-01T00:00:00Z,14
Drug exposure,2005-07-01T00:00:00Z,10
Drug exposure,2005-08-01T00:00:00Z,20
Drug exposure,2005-09-01T00:00:00Z,20
Drug exposure,2005-10-01T00:00:00Z,24
Drug exposure,2005-11-01T00:00:00Z,40
Drug exposure,2005-12-01T00:00:00Z,18
Drug exposure,2006-01-01T00:00:00Z,33
Drug exposure,2006-02-01T00:00:00Z,15
Drug exposure,2006-03-01T00:00:00Z,29
Drug exposure,2006-04-01T00:00:00Z,32
Drug exposure,2006-05-01T00:00:00Z,14
Drug exposure,2006-06-01T00:00:00Z,35
Drug exposure,2006-07-01T00:00:00Z,20
Drug exposure,2006-08-01T00:00:00Z,24
Drug exposure,2006-09-01T00:00:00Z,21
Drug exposure,2006-10-01T00:00:00Z,24
Drug exposure,2006-11-01T00:00:00Z,21
Drug exposure,2006-12-01T00:00:00Z,32
Drug exposure,2007-01-01T00:00:00Z,29
Drug exposure,2007-02-01T00:00:00Z,24
Drug exposure,2007-03-01T00:00:00Z,17
Drug exposure,2007-04-01T00:00:00Z,26
Drug exposure,2007-05-01T00:00:00Z,42
Drug exposure,2007-06-01T00:00:00Z,24
Drug exposure,2007-07-01T00:00:00Z,22
Drug exposure,2007-08-01T00:00:00Z,18
Drug exposure,2007-09-01T00:00:00Z,32
Drug exposure,2007-10-01T00:00:00Z,22
Drug exposure,2007-11-01T00:00:00Z,23
Drug exposure,2007-12-01T00:00:00Z,20
Drug exposure,2008-01-01T00:00:00Z,31
Drug exposure,2008-02-01T00:00:00Z,19
Drug exposure,2008-03-01T00:00:00Z,23
Drug exposure,2008-04-01T00:00:00Z,22
Drug exposure,2008-05-01T00:00:00Z,27
Drug exposure,2008-06-01T00:00:00Z,32
Drug exposure,2008-07-01T00:00:00Z,35
Drug exposure,2008-08-01T00:00:00Z,28
Drug exposure,2008-09-01T00:00:00Z,41
Drug exposure,2008-10-01T00:00:00Z,18
Drug exposure,2008-11-01T00:00:00Z,18
Drug exposure,2008-12-01T00:00:00Z,21
Drug exposure,2009-01-01T00:00:00Z,19
Drug exposure,2009-02-01T00:00:00Z,21
Drug exposure,2009-03-01T00:00:00Z,19
Drug exposure,2009-04-01T00:00:00Z,14
Drug exposure,2009-05-01T00:00:00Z,36
Drug exposure,2009-06-01T00:00:00Z,26
Drug exposure,2009-07-01T00:00:00Z,33
Drug exposure,2009-08-01T00:00:00Z,29
Drug exposure,2009-09-01T00:00:00Z,27
Drug exposure,2009-10-01T00:00:00Z,12
Drug exposure,2009-11-01T00:00:00Z,12
Drug exposure,2009-12-01T00:00:00Z,19
Drug exposure,2010-01-01T00:00:00Z,25
Drug exposure,2010-02-01T00:00:00Z,24
Drug exposure,2010-03-01T00:00:00Z,34
Drug exposure,2010-04-01T00:00:00Z,33
Drug exposure,2010-05-01T00:00:00Z,34
Drug exposure,2010-06-01T00:00:00Z,31
Drug exposure,2010-07-01T00:00:00Z,29
Drug exposure,2010-08-01T00:00:00Z,38
Drug exposure,2010-09-01T00:00:00Z,29
Drug exposure,2010-10-01T00:00:00Z,28
Drug exposure,2010-11-01T00:00:00Z,23
Drug exposure,2010-12-01T00:00:00Z,31
Drug exposure,2011-01-01T00:00:00Z,30
Drug exposure,2011-02-01T00:00:00Z,27
Drug exposure,2011-03-01T00:00:00Z,31
Drug exposure,2011-04-01T00:00:00Z,26
Drug exposure,2011-05-01T00:00:00Z,37
Drug exposure,2011-06-01T00:00:00Z,28
Drug exposure,2011-07-01T00:00:00Z,25
Drug exposure,2011-08-01T00:00:00Z,37
Drug exposure,2011-09-01T00:00:00Z,25
Drug exposure,2011-10-01T00:00:00Z,27
Drug exposure,2011-11-01T00:00:00Z,12
Drug exposure,2011-12-01T00:00:00Z,35
Drug exposure,2012-01-01T00:00:00Z,36
Drug exposure,2012-02-01T00:00:00Z,20
Drug exposure,2012-03-01T00:00:00Z,28
Drug exposure,2012-04-01T00:00:00Z,16
Drug exposure,2012-05-01T00:00:00Z,27
Drug exposure,2012-06-01T00:00:00Z,18
Drug exposure,2012-07-01T00:00:00Z,23
Drug exposure,2012-08-01T00:00:00Z,37
Drug exposure,2012-09-01T00:00:00Z,32
Drug exposure,2012-10-01T00:00:00Z,29
Drug exposure,2012-11-01T00:00:00Z,17
Drug exposure,2012-12-01T00:00:00Z,35
Drug exposure,2013-01-01T00:00:00Z,31
Drug exposure,2013-02-01T00:00:00Z,32
Drug exposure,2013-03-01T00:00:00Z,20
Drug exposure,2013-04-01T00:00:00Z,26
Drug exposure,2013-05-01T00:00:00Z,22
Drug exposure,2013-06-01T00:00:00Z,24
Drug exposure,2013-07-01T00:00:00Z,26
Drug exposure,2013-08-01T00:00:00Z,37
Drug exposure,2013-09-01T00:00:00Z,46
Drug exposure,2013-10-01T00:00:00Z,38
Drug exposure,2013-11-01T00:00:00Z,28
Drug exposure,2013-12-01T00:00:00Z,32
Drug exposure,2014-01-01T00:00:00Z,30
Drug exposure,2014-02-01T00:00:00Z,47
Drug exposure,2014-03-01T00:00:00Z,37
Drug exposure,2014-04-01T00:00:00Z,30
Drug exposure,2014-05-01T00:00:00Z,32
Drug exposure,2014-06-01T00:00:00Z,53
Drug exposure,2014-07-01T00:00:00Z,34
Drug exposure,2014-08-01T00:00:00Z,35
Drug exposure,2014-09-01T00:00:00Z,39
Drug exposure,2014-10-01T00:00:00Z,52
Drug exposure,2014-11-01T00:00:00Z,44
Drug exposure,2014-12-01T00:00:00Z,39
Drug exposure,2015-01-01T00:00:00Z,39
Drug exposure,2015-02-01T00:00:00Z,51
Drug exposure,2015-03-01T00:00:00Z,40
Drug exposure,2015-04-01T00:00:00Z,27
Drug exposure,2015-05-01T00:00:00Z,25
Drug exposure,2015-06-01T00:00:00Z,47
Drug exposure,2015-07-01T00:00:00Z,39
Drug exposure,2015-08-01T00:00:00Z,41
Drug exposure,2015-09-01T00:00:00Z,43
Drug exposure,2015-10-01T00:00:00Z,47
Drug exposure,2015-11-01T00:00:00Z,46
Drug exposure,2015-12-01T00:00:00Z,32
Drug exposure,2016-01-01T00:00:00Z,35
Drug exposure,2016-02-01T00:00:00Z,61
Drug exposure,2016-03-01T00:00:00Z,43
Drug exposure,2016-04-01T00:00:00Z,19
Drug exposure,2016-05-01T00:00:00Z,47
Drug exposure,2016-06-01T00:00:00Z,55
Drug exposure,2016-07-01T00:00:00Z,49
Drug exposure,2016-08-01T00:00:00Z,42
Drug exposure,2016-09-01T00:00:00Z,36
Drug exposure,2016-10-01T00:00:00Z,27
Drug exposure,2016-11-01T00:00:00Z,44
Drug exposure,2016-12-01T00:00:00Z,26
Drug exposure,2017-01-01T00:00:00Z,56
Drug exposure,2017-02-01T00:00:00Z,39
Drug exposure,2017-03-01T00:00:00Z,52
Drug exposure,2017-04-01T00:00:00Z,52
Drug exposure,2017-05-01T00:00:00Z,36
Drug exposure,2017-06-01T00:00:00Z,28
Drug exposure,2017-07-01T00:00:00Z,42
Drug exposure,2017-08-01T00:00:00Z,39
Drug exposure,2017-09-01T00:00:00Z,36
Drug exposure,2017-10-01T00:00:00Z,33
Drug exposure,2017-11-01T00:00:00Z,46
Drug exposure,2017-12-01T00:00:00Z,39
Drug exposure,2018-01-01T00:00:00Z,44
Drug exposure,2018-02-01T00:00:00Z,38
Drug exposure,2018-03-01T00:00:00Z,58
Drug exposure,2018-04-01T00:00:00Z,23
Drug exposure,2018-05-01T00:00:00Z,47
Drug exposure,2018-06-01T00:00:00Z,43
Drug exposure,2018-07-01T00:00:00Z,40
Drug exposure,2018-08-01T00:00:00Z,40
Drug exposure,2018-09-01T00:00:00Z,31
Drug exposure,2018-10-01T00:00:00Z,37
Drug exposure,2018-11-01T00:00:00Z,27
Drug exposure,2018-12-01T00:00:00Z,22
Drug exposure,2019-01-01T00:00:00Z,29
Drug exposure,2019-02-01T00:00:00Z,41
Drug exposure,2019-03-01T00:00:00Z,65
Drug exposure,2019-04-01T00:00:00Z,35
Drug exposure,2019-05-01T00:00:00Z,33
Drug exposure,2019-06-01T00:00:00Z,37
Drug exposure,2019-07-01T00:00:00Z,47
Drug exposure,2019-08-01T00:00:00Z,26
Drug exposure,2019-09-01T00:00:00Z,27
Drug exposure,2019-10-01T00:00:00Z,20
Drug exposure,2019-11-01T00:00:00Z,27
Drug exposure,2019-12-01T00:00:00Z,8
Drug exposure,2020-01-01T00:00:00Z,30
Drug exposure,2020-02-01T00:00:00Z,38
Drug exposure,2020-03-01T00:00:00Z,43
Drug exposure,2020-04-01T00:00:00Z,24
Drug exposure,2020-05-01T00:00:00Z,25
Drug exposure,2020-06-01T00:00:00Z,23
Drug exposure,2020-07-01T00:00:00Z,48
Drug exposure,2020-08-01T00:00:00Z,56
Drug exposure,2020-09-01T00:00:00Z,44
Drug exposure,2020-10-01T00:00:00Z,31
Drug exposure,2020-11-01T00:00:00Z,39
Drug exposure,2020-12-01T00:00:00Z,72
Drug exposure,2021-01-01T00:00:00Z,73
Drug exposure,2021-02-01T00:00:00Z,36
Drug exposure,2021-03-01T00:00:00Z,58
Drug exposure,2021-04-01T00:00:00Z,27
Drug exposure,2021-05-01T00:00:00Z,29
Drug exposure,2021-06-01T00:00:00Z,47
Drug exposure,2021-07-01T00:00:00Z,37
Drug exposure,2021-08-01T00:00:00Z,57
Drug exposure,2021-09-01T00:00:00Z,46
Drug exposure,2021-10-01T00:00:00Z,42
Drug exposure,2021-11-01T00:00:00Z,39
Drug exposure,2021-12-01T00:00:00Z,33
Drug exposure,2022-01-01T00:00:00Z,18
Drug exposure,2022-02-01T00:00:00Z,38
Drug exposure,2022-03-01T00:00:00Z,47
Drug exposure,2022-04-01T00:00:00Z,32
Drug exposure,2022-05-01T00:00:00Z,30
Drug exposure,2022-06-01T00:00:00Z,46
Drug exposure,2022-07-01T00:00:00Z,35
Drug exposure,2022-08-01T00:00:00Z,32
Drug exposure,2022-09-01T00:00:00Z,36
Drug exposure,2022-10-01T00:00:00Z,37
Drug exposure,2022-11-01T00:00:00Z,25
Drug exposure,2022-12-01T00:00:00Z,28
Drug exposure,2023-01-01T00:00:00Z,28
Drug exposure,2023-02-01T00:00:00Z,39
Drug exposure,2023-03-01T00:00:00Z,29
Drug exposure,2023-04-01T00:00:00Z,57
Drug exposure,2023-05-01T00:00:00Z,29
Drug exposure,2023-06-01T00:00:00Z,54
Drug exposure,2023-07-01T00:00:00Z,47
Drug exposure,2023-08-01T00:00:00Z,42
Drug exposure,2023-09-01T00:00:00Z,56
Drug exposure,2023-10-01T00:00:00Z,49
Drug exposure,2023-11-01T00:00:00Z,57
Drug exposure,2023-12-01T00:00:00Z,58
Drug exposure,2024-01-01T00:00:00Z,44
Drug exposure,2024-02-01T00:00:00Z,50
Drug exposure,2024-03-01T00:00:00Z,49
Drug exposure,2024-04-01T00:00:00Z,67
Drug exposure,2024-05-01T00:00:00Z,50
Drug exposure,2024-06-01T00:00:00Z,56
Drug exposure,2024-07-01T00:00:00Z,53
Drug exposure,2024-08-01T00:00:00Z,70
Drug exposure,2024-09-01T00:00:00Z,60
Drug exposure,2024-10-01T00:00:00Z,66
Drug exposure,2024-11-01T00:00:00Z,43
Drug exposure,2024-12-01T00:00:00Z,59
Drug exposure,2025-01-01T00:00:00Z,38
Drug exposure,2025-02-01T00:00:00Z,46
Drug exposure,2025-03-01T00:00:00Z,26
Drug exposure,2025-04-01T00:00:00Z,61
Drug exposure,2025-05-01T00:00:00Z,35
Drug exposure,2025-06-01T00:00:00Z,34
Drug exposure,2025-07-01T00:00:00Z,43
Drug exposure,2025-08-01T00:00:00Z,73
Drug exposure,2025-09-01T00:00:00Z,29
Measurement,1970-03-01T00:00:00Z,11
Measurement,1971-07-01T00:00:00Z,11
Measurement,1972-10-01T00:00:00Z,1
Measurement,1972-11-01T00:00:00Z,10
Measurement,1973-03-01T00:00:00Z,15
Measurement,1973-04-01T00:00:00Z,1
Measurement,1973-07-01T00:00:00Z,2
Measurement,1973-09-01T00:00:00Z,1
Measurement,1973-11-01T00:00:00Z,2
Measurement,1974-04-01T00:00:00Z,23
Measurement,1974-07-01T00:00:00Z,22
Measurement,1974-08-01T00:00:00Z,10
Measurement,1974-11-01T00:00:00Z,42
Measurement,1975-04-01T00:00:00Z,12
Measurement,1975-11-01T00:00:00Z,2
Measurement,1975-12-01T00:00:00Z,15
Measurement,1976-02-01T00:00:00Z,1
Measurement,1976-04-01T00:00:00Z,12
Measurement,1976-05-01T00:00:00Z,2
Measurement,1976-07-01T00:00:00Z,2
Measurement,1976-08-01T00:00:00Z,1
Measurement,1977-05-01T00:00:00Z,12
Measurement,1977-07-01T00:00:00Z,16
Measurement,1977-08-01T00:00:00Z,22
Measurement,1978-09-01T00:00:00Z,2
Measurement,1979-02-01T00:00:00Z,15
Measurement,1979-04-01T00:00:00Z,1
Measurement,1979-07-01T00:00:00Z,2
Measurement,1979-08-01T00:00:00Z,1
Measurement,1979-11-01T00:00:00Z,1
Measurement,1980-05-01T00:00:00Z,22
Measurement,1980-06-01T00:00:00Z,19
Measurement,1980-07-01T00:00:00Z,23
Measurement,1980-08-01T00:00:00Z,13
Measurement,1980-10-01T00:00:00Z,2
Measurement,1981-02-01T00:00:00Z,15
Measurement,1981-03-01T00:00:00Z,15
Measurement,1981-04-01T00:00:00Z,1
Measurement,1981-05-01T00:00:00Z,9
Measurement,1981-07-01T00:00:00Z,2
Measurement,1981-08-01T00:00:00Z,3
Measurement,1981-10-01T00:00:00Z,2
Measurement,1981-12-01T00:00:00Z,1
Measurement,1982-05-01T00:00:00Z,11
Measurement,1983-05-01T00:00:00Z,11
Measurement,1983-07-01T00:00:00Z,15
Measurement,1983-08-01T00:00:00Z,47
Measurement,1984-02-01T00:00:00Z,35
Measurement,1984-05-01T00:00:00Z,36
Measurement,1984-07-01T00:00:00Z,35
Measurement,1985-06-01T00:00:00Z,49
Measurement,1986-01-01T00:00:00Z,2
Measurement,1986-02-01T00:00:00Z,37
Measurement,1986-03-01T00:00:00Z,57
Measurement,1986-04-01T00:00:00Z,104
Measurement,1986-05-01T00:00:00Z,65
Measurement,1986-06-01T00:00:00Z,76
Measurement,1986-07-01T00:00:00Z,53
Measurement,1986-08-01T00:00:00Z,78
Measurement,1986-09-01T00:00:00Z,51
Measurement,1986-10-01T00:00:00Z,53
Measurement,1986-11-01T00:00:00Z,53
Measurement,1986-12-01T00:00:00Z,53
Measurement,1987-01-01T00:00:00Z,53
Measurement,1987-02-01T00:00:00Z,51
Measurement,1987-03-01T00:00:00Z,53
Measurement,1987-04-01T00:00:00Z,51
Measurement,1987-05-01T00:00:00Z,53
Measurement,1987-06-01T00:00:00Z,85
Measurement,1987-07-01T00:00:00Z,89
Measurement,1987-08-01T00:00:00Z,53
Measurement,1987-09-01T00:00:00Z,51
Measurement,1987-10-01T00:00:00Z,53
Measurement,1987-11-01T00:00:00Z,53
Measurement,1987-12-01T00:00:00Z,53
Measurement,1988-01-01T00:00:00Z,53
Measurement,1988-02-01T00:00:00Z,51
Measurement,1988-03-01T00:00:00Z,53
Measurement,1988-04-01T00:00:00Z,51
Measurement,1988-05-01T00:00:00Z,67
Measurement,1988-06-01T00:00:00Z,53
Measurement,1988-07-01T00:00:00Z,95
Measurement,1988-08-01T00:00:00Z,53
Measurement,1988-09-01T00:00:00Z,53
Measurement,1988-10-01T00:00:00Z,53
Measurement,1988-11-01T00:00:00Z,51
Measurement,1988-12-01T00:00:00Z,53
Measurement,1989-01-01T00:00:00Z,53
Measurement,1989-02-01T00:00:00Z,18
Measurement,1989-03-01T00:00:00Z,53
Measurement,1989-04-01T00:00:00Z,53
Measurement,1989-05-01T00:00:00Z,51
Measurement,1989-06-01T00:00:00Z,83
Measurement,1989-07-01T00:00:00Z,92
Measurement,1989-08-01T00:00:00Z,70
Measurement,1989-09-01T00:00:00Z,43
Measurement,1989-10-01T00:00:00Z,29
Measurement,1989-11-01T00:00:00Z,63
Measurement,1989-12-01T00:00:00Z,51
Measurement,1990-01-01T00:00:00Z,67
Measurement,1990-02-01T00:00:00Z,41
Measurement,1990-03-01T00:00:00Z,53
Measurement,1990-04-01T00:00:00Z,51
Measurement,1990-05-01T00:00:00Z,200
Measurement,1990-06-01T00:00:00Z,58
Measurement,1990-07-01T00:00:00Z,86
Measurement,1990-08-01T00:00:00Z,28
Measurement,1990-10-01T00:00:00Z,40
Measurement,1991-01-01T00:00:00Z,15
Measurement,1991-03-01T00:00:00Z,24
Measurement,1991-06-01T00:00:00Z,19
Measurement,1991-07-01T00:00:00Z,25
Measurement,1991-12-01T00:00:00Z,19
Measurement,1992-08-01T00:00:00Z,20
Measurement,1993-08-01T00:00:00Z,20
Measurement,1995-06-01T00:00:00Z,27
Measurement,1996-06-01T00:00:00Z,1
Measurement,1997-04-01T00:00:00Z,50
Measurement,1997-06-01T00:00:00Z,58
Measurement,1997-07-01T00:00:00Z,15
Measurement,1998-04-01T00:00:00Z,47
Measurement,1998-10-01T00:00:00Z,16
Measurement,1999-04-01T00:00:00Z,50
Measurement,1999-06-01T00:00:00Z,41
Measurement,1999-10-01T00:00:00Z,8
Measurement,2000-04-01T00:00:00Z,46
Measurement,2000-06-01T00:00:00Z,40
Measurement,2000-10-01T00:00:00Z,11
Measurement,2001-01-01T00:00:00Z,13
Measurement,2001-04-01T00:00:00Z,45
Measurement,2001-06-01T00:00:00Z,41
Measurement,2001-07-01T00:00:00Z,31
Measurement,2001-10-01T00:00:00Z,26
Measurement,2001-11-01T00:00:00Z,83
Measurement,2001-12-01T00:00:00Z,53
Measurement,2002-01-01T00:00:00Z,79
Measurement,2002-02-01T00:00:00Z,53
