"source_code","source_concept_id","source_code_description","source_vocabulary_id","source_domain_id","source_concept_class_id","source_valid_start_date","source_valid_end_date","source_invalid_reason","target_concept_id","target_concept_name","target_vocabulary_id","target_domain_id","target_concept_class_id","target_invalid_reason","target_standard_concept"
"4a312b66-cbee-4f7a-9094-110854bdd890",45682251,amoxicillin 250mg/1 ORAL CAPSULE,SPL,Drug,Prescription Drug,20050911,20991231,,19073183,amoxicillin 250 MG Oral Capsule,RxNorm,Drug,Clinical Drug,,S
"4a8d2887-8ac3-4d54-9e67-4a271d416426",45704551,CETIRIZINE HYDROCHLORIDE - cetirizine hydrochloride tablet,SPL,Drug,OTC Drug,20180823,20991231,,40228214,cetirizine hydrochloride 10 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"4acbc6df-7616-413c-bcca-2be75a176dcf",45648905,TRAMADOL HYDROCHLORIDE - tramadol hydrochloride tablet,SPL,Drug,Prescription Drug,20100409,20991231,,19134047,tramadol hydrochloride 50 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"4b0c8bda-2ee3-4e57-8637-aef38410ef21",45704560,LOSARTAN POTASSIUM - losartan potassium tablet,SPL,Drug,Prescription Drug,20120217,20991231,,40185304,losartan potassium 50 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"4b2adbfa-a28e-442e-8047-cda45c4731da",45676708,ALENDRONATE SODIUM - alendronate sodium tablet,SPL,Drug,Prescription Drug,20170102,20991231,,40173590,alendronic acid 10 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"4b32f5d8-69a3-4860-a0ac-807004eff5bc",45698887,"atorvastatin calcium 40mg/1 ORAL TABLET, FILM COATED",SPL,Drug,Prescription Drug,20120529,20991231,,1545996,atorvastatin 40 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"4b34512e-2116-4aa0-854c-957eab5281b4",45621296,"naproxen sodium 220mg/1 ORAL TABLET, FILM COATED [health mart naproxen sodium]",SPL,Drug,OTC Drug,20111121,20991231,,1115171,naproxen sodium 220 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"4b7c3e22-5944-479a-800a-df7ec5db73ed",45693380,ACETAMINOPHEN - acetaminophen tablet,SPL,Drug,OTC Drug,20091216,20991231,,1127433,acetaminophen 325 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"4b88d3e4-c947-4505-a1ac-75226b9fc3e7",45637904,HEALTHY ACCENTS ALL DAY PAIN RELIEF - naproxen sodium tablet,SPL,Drug,OTC Drug,20110719,20991231,,1115171,naproxen sodium 220 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"4b8ad98e-de76-4f49-3b89-01e9dd5cde16",45626769,"IBUPROFEN - ibuprofen tablet, film coated",SPL,Drug,OTC Drug,20240824,20991231,,19078461,ibuprofen 200 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"4ba4a122-6576-4115-9ae7-b7081b780028",45682277,ACETAMINOPHEN - acetaminophen tablet,SPL,Drug,OTC Drug,20180604,20991231,,1127433,acetaminophen 325 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"4bb1f271-3f6b-4e2d-ae0d-1ff9d4a17aaa",45660111,"UP AND UP IBUPROFEN - ibuprofen tablet, film coated",SPL,Drug,OTC Drug,20191212,20991231,,19078461,ibuprofen 200 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"4bec3923-6221-4b8b-9a72-872a63680de1",45660113,"SIMVASTATIN - simvastatin tablet, film coated",SPL,Drug,Prescription Drug,20241008,20991231,,1539463,simvastatin 10 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"4c24c884-55f7-40b4-8d6f-db6144d5ebcb",45704590,"IBUPROFEN - ibuprofen tablet, coated",SPL,Drug,OTC Drug,20181105,20991231,,19078461,ibuprofen 200 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"4c41944c-efcb-4a80-b13b-92978ceacf63",45665607,"CIPROFLOXACIN - ciprofloxacin tablet, film coated",SPL,Drug,Prescription Drug,20120718,20991231,,19075380,ciprofloxacin 500 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"4c57ada1-f07f-4042-b1a4-c38cc69212f4",45698913,LISINOPRIL - lisinopril tablet,SPL,Drug,Prescription Drug,20151210,20991231,,19080128,lisinopril 10 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"4c5c2d3f-5038-41a1-a2fe-4dcd048dbac1",45654625,"CEFTRIAXONE - ceftriaxone sodium injection, solution",SPL,Drug,Prescription Drug,20241007,20991231,,46287328,ceftriaxone 1000 MG Injection,RxNorm,Drug,Clinical Drug,,S
"4c713daf-9285-4dc8-8656-e050c09508bc",45643464,BERKLEY AND JENSEN CETIRIZINE HYDROCHLORIDE - cetirizine hydrochloride tablet,SPL,Drug,OTC Drug,20111029,20991231,,40228214,cetirizine hydrochloride 10 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"4ca95d04-765a-47a8-8118-48c7740f4e81",45626797,HYDROCHLOROTHIAZIDE - hydrochlorothiazide tablet,SPL,Drug,Prescription Drug,20120905,20991231,,19078106,hydrochlorothiazide 25 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"4cd675aa-70f1-48f9-ab97-4410154ff2ca",45648942,"ibuprofen 200mg/1 ORAL TABLET, FILM COATED [health mart ibuprofen]",SPL,Drug,OTC Drug,20111121,20991231,,19078461,ibuprofen 200 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"4cdff640-870e-4de8-885b-0669bfde518d",45660137,PENICILLIN V POTASSIUM - penicillin v potassium tablet,SPL,Drug,Prescription Drug,20110209,20991231,,19133905,penicillin V potassium 500 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"4ce6888c-e639-4a0c-8490-2a78bcaa41e9",45665622,"CIPROFLOXACIN - ciprofloxacin tablet, film coated",SPL,Drug,Prescription Drug,20100910,20991231,,19075380,ciprofloxacin 500 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"4d185fd5-c3b6-434b-bfeb-5267fb8e4a0b",45671085,"ALL DAY RELIEF - naproxen sodium tablet, film coated",SPL,Drug,OTC Drug,20161108,20991231,,1115171,naproxen sodium 220 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"4d3d7c21-f61c-4619-af4b-5ecd93146d21",45637941,ibuprofen 200mg/1 ORAL TABLET [pain relief ibuprofen],SPL,Drug,OTC Drug,19880524,20991231,,19078461,ibuprofen 200 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"4d554163-43f3-4fdc-86a2-0d64dec85b4f",45671089,IBUPROFEN - ibuprofen tablet,SPL,Drug,OTC Drug,20171230,20991231,,19078461,ibuprofen 200 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"4d57a23d-ee3b-47ea-a823-4f28e90fb98a",45665635,HYDROCHLOROTHIAZIDE - hydrochlorothiazide tablet,SPL,Drug,Prescription Drug,20061009,20991231,,19078106,hydrochlorothiazide 25 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"4d649301-b624-4e7c-bda8-bc0af6364772",45654651,SULFAMETHOXAZOLE AND TRIMETHOPRIM - sulfamethoxazole and trimethoprim tablet,SPL,Drug,Prescription Drug,20200925,20991231,,1836434,sulfamethoxazole 800 MG / trimethoprim 160 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"4d79fb74-1895-4efe-8016-c0dd5ed10f7a",45660158,"REXALL ALL DAY ALLERGY RELIEF - cetirizine hydrochloride tablet, film coated",SPL,Drug,OTC Drug,20210601,20991231,,40228214,cetirizine hydrochloride 10 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"4dbcad6e-90d5-4f38-9b69-72bbcac38fcc",45643483,"CLOPIDOGREL BISULFATE - clopidogrel bisulfate tablet, film coated",SPL,Drug,Prescription Drug,20120627,20991231,,19075601,clopidogrel 75 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"4dd36cf5-8f73-404a-8b1d-3bd53bd90c25",45654665,PERCOCET - oxycodone hydrochloride and acetaminophen tablet,SPL,Drug,Prescription Drug,20241028,20991231,,40231918,acetaminophen 325 MG / oxycodone hydrochloride 10 MG Oral Tablet [Percocet],RxNorm,Drug,Branded Drug,,S
"4e0637db-b17b-4b25-9718-afc0ca4343a0",45654672,CORTISONE CREAM INTENSIVE HEALING - hydrocortisone cream,SPL,Drug,OTC Drug,20091204,20991231,,19008572,hydrocortisone 10 MG/ML Topical Cream,RxNorm,Drug,Clinical Drug,,S
"4e655dc5-ada6-446f-ab12-5e7b5f2039b2",45698953,IBUPROFEN - ibuprofen tablet,SPL,Drug,Prescription Drug,20150917,20991231,,19019072,ibuprofen 400 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"4e9386cd-3c04-4b68-ba6e-8c1cdc8cb771",45637968,ALL DAY ALLERGY - cetirizine hcl tablet,SPL,Drug,OTC Drug,20201201,20991231,,40228214,cetirizine hydrochloride 10 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"4e94fa6f-aca0-4d2a-83e4-cb5d8bc91535",45626839,TOPCARE PAIN RELIEF EXTRA STRENGTH - acetaminophen tablet,SPL,Drug,OTC Drug,20090717,20991231,,19020053,acetaminophen 500 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"4ebf9ad0-f03c-401f-a66c-7a6d93bcd290",45637973,LISINOPRIL - lisinopril tablet,SPL,Drug,Prescription Drug,20100908,20991231,,19080128,lisinopril 10 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"4ef177d5-647b-4810-ad56-a3905f09e3f7",45621380,LOSARTAN POTATSSIUM - losartan potatssium tablet,SPL,Drug,Prescription Drug,20131231,20991231,,40185304,losartan potassium 50 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"4f015e1d-af11-47a6-92bb-4bceaa5db3ee",45687888,"AMOXICILLIN AND CLAVULANATE POTASSIUM - amoxicillin and clavulanate potassium tablet, film coated",SPL,Drug,Prescription Drug,20170306,20991231,,1713694,amoxicillin 500 MG / clavulanate 125 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"4f20325e-126c-4535-b9ec-ac19022d1120",45632496,"IBUPROFEN - ibuprofen tablet, film coated",SPL,Drug,OTC Drug,20190423,20991231,,19078461,ibuprofen 200 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"4f4aa9b1-c609-4928-85b4-2ca823c30d24",45643518,SLEEP AID - diphenhydramine hydrochloride tablet,SPL,Drug,OTC Drug,20120125,20991231,,40232448,diphenhydramine hydrochloride 25 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"4f56eedd-3760-4d93-8977-b05daed74af8",45698972,acetaminophen 325mg/1 ORAL TABLET [regular strength pain reliever],SPL,Drug,OTC Drug,19900713,20991231,,1127433,acetaminophen 325 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"4f5ff837-fea7-4f3e-a5cd-91653dd0506d",45621386,IBUPROFEN - ibuprofen tablet,SPL,Drug,Prescription Drug,20110506,20991231,,19019072,ibuprofen 400 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"4f7aa599-ee07-401d-8d14-94a002367b16",45621389,"ASPIRIN - aspirin tablet, film coated",SPL,Drug,OTC Drug,20171006,20991231,,19046742,aspirin 325 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"4f9bd0b1-0836-473d-bf08-b7894984dc59",45687903,"ASPIRIN - aspirin tablet, film coated",SPL,Drug,OTC Drug,20101102,20991231,,19046742,aspirin 325 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"4fb7837e-964c-4d38-a3a5-b384b1bd6e08",45637992,AMOXICILLIN - amoxicillin capsule,SPL,Drug,Prescription Drug,20240222,20991231,,19073183,amoxicillin 250 MG Oral Capsule,RxNorm,Drug,Clinical Drug,,S
"5",8527,White,Race,Race,Race,19700101,20991231,,8527,White,Race,Race,Race,,S
"50043002",320136,Disorder of respiratory system,SNOMED,Condition,Disorder,20020131,20991231,,320136,Disorder of respiratory system,SNOMED,Condition,Disorder,,S
"50177009",4178904,Body temperature above reference range,SNOMED,Condition,Clinical Finding,20020131,20991231,,4178904,Body temperature above reference range,SNOMED,Condition,Clinical Finding,,S
"50304146-001d-3810-f223-c500a827d514",45687917,HYDROCHLOROTHIAZIDE - hydrochlorothiazide tablet,SPL,Drug,Prescription Drug,20170522,20991231,,19078106,hydrochlorothiazide 25 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"50311dec-baad-42bd-bc88-0cfeb275d8bd",45643534,PREDNISONE - prednisone tablet,SPL,Drug,Prescription Drug,20140619,20991231,,1551192,prednisone 5 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"503408ed-e799-48a0-8d38-3034f4a0ead5",45632518,"PAIN RELIEF ASPIRIN LOW DOSE - aspirin tablet, delayed release",SPL,Drug,OTC Drug,20250411,20991231,,19059056,aspirin 81 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"5039de5c-a49a-4b99-9463-25f502e76534",45632519,IBUPROFEN - ibuprofen tablet,SPL,Drug,OTC Drug,20130326,20991231,,19078461,ibuprofen 200 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"50410009",4198525,Disorder of upper digestive tract,SNOMED,Condition,Disorder,20020131,20991231,,4198525,Disorder of upper digestive tract,SNOMED,Condition,Disorder,,S
"50417007",4175297,Lower respiratory tract infection,SNOMED,Condition,Disorder,20020131,20991231,,4175297,Lower respiratory tract infection,SNOMED,Condition,Disorder,,S
"50556-0",3029361,Urinalysis dipstick panel - Urine by Automated test strip,LOINC,Measurement,Lab Test,19700101,20991231,,3029361,Urinalysis dipstick panel - Urine by Automated test strip,LOINC,Measurement,Lab Test,,S
"50564-4",3030688,Urinalysis panel - Urine by Automated,LOINC,Measurement,Lab Test,20071004,20991231,,3030688,Urinalysis panel - Urine by Automated,LOINC,Measurement,Lab Test,,S
"50661000237100",37172337,Influenza A virus RNA nucleic acid amplification qualitative result,SNOMED,Measurement,Observable Entity,20230607,20991231,,37172337,Influenza A virus RNA nucleic acid amplification qualitative result,SNOMED,Measurement,Observable Entity,,S
"50676-6",3029702,Calcium-phosphorus product panel - Serum or Plasma,LOINC,Measurement,Lab Test,20071011,20991231,,3029702,Calcium-phosphorus product panel - Serum or Plasma,LOINC,Measurement,Lab Test,,S
"506c80c2-5054-4ccd-b389-d0b159a9216c",45632522,"MIDAZOLAM HYDROCHLORIDE - midazolam hydrochloride injection, solution",SPL,Drug,Prescription Drug,20130820,20991231,,19078924,midazolam 1 MG/ML Injectable Solution,RxNorm,Drug,Clinical Drug,,S
"50711007",197494,Viral hepatitis C,SNOMED,Condition,Disorder,20020131,20991231,,197494,Viral hepatitis C,SNOMED,Condition,Disorder,,S
"50794000",4175470,Specific gravity,SNOMED,Measurement,Observable Entity,20020131,20991231,,4175470,Specific gravity,SNOMED,Measurement,Observable Entity,,S
"50927007",4178431,Cartilage disorder,SNOMED,Condition,Disorder,20020131,20991231,,4178431,Cartilage disorder,SNOMED,Condition,Disorder,,S
"50cfa86b-055a-4fb7-a884-3661e0a26c61",45699012,"METFORMIN HYDROCHLORIDE - metformin hydrochloride tablet, extended release",SPL,Drug,Prescription Drug,20191024,20991231,,40163924,"24 HR metformin hydrochloride 500 MG Extended Release Oral Tablet",RxNorm,Drug,Quant Clinical Drug,,S
"5101125d-4819-4e4b-a0ee-a0ff8d5a0ab1",45699017,GOOD NEIGHBOR PHARMACY PAIN RELIEF - acetaminophen tablet,SPL,Drug,OTC Drug,20241030,20991231,,19020053,acetaminophen 500 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"51116004",4199458,Passive immunization,SNOMED,Procedure,Procedure,20020131,20991231,,4199458,Passive immunization,SNOMED,Procedure,Procedure,,S
"51499002",4198828,Disorder of tonsil AND/OR adenoid,SNOMED,Condition,Disorder,20020131,20991231,,4198828,Disorder of tonsil AND/OR adenoid,SNOMED,Condition,Disorder,,S
"51584-1",3040168,Immature granulocytes [#/volume] in Blood,LOINC,Measurement,Lab Test,20071210,20991231,,3040168,Immature granulocytes [#/volume] in Blood,LOINC,Measurement,Lab Test,,S
"51662-5",3041250,Core respiratory allergens panel - Serum,LOINC,Measurement,Lab Test,20071227,20991231,,3041250,Core respiratory allergens panel - Serum,LOINC,Measurement,Lab Test,,S
"51701000237100",37172441,Human RSV (respiratory syncytial virus) RNA nucleic acid amplification qualitative result,SNOMED,Measurement,Observable Entity,20230607,20991231,,37172441,Human RSV (respiratory syncytial virus) RNA nucleic acid amplification qualitative result,SNOMED,Measurement,Observable Entity,,S
"51896-9",3040986,Healthcare Associated Infection report - recommended CDA R2 sections,LOINC,Measurement,Clinical Observation,19700101,20991231,,3040986,Healthcare Associated Infection report - recommended CDA R2 sections,LOINC,Measurement,Clinical Observation,,S
"51898002",4200059,Injection of spinal epidural space,SNOMED,Procedure,Procedure,20020131,20991231,,4200059,Injection of spinal epidural space,SNOMED,Procedure,Procedure,,S
"51972-8",3041849,Gas panel - Venous cord blood,LOINC,Measurement,Lab Test,20080312,20991231,,3041849,Gas panel - Venous cord blood,LOINC,Measurement,Lab Test,,S
"51973-6",3039402,Gas panel - Mixed venous blood,LOINC,Measurement,Lab Test,20080312,20991231,,3039402,Gas panel - Mixed venous blood,LOINC,Measurement,Lab Test,,S
"51974-4",3042095,Gas panel - Arterial cord blood,LOINC,Measurement,Lab Test,20080312,20991231,,3042095,Gas panel - Arterial cord blood,LOINC,Measurement,Lab Test,,S
"51990-0",3041230,Basic metabolic panel - Blood,LOINC,Measurement,Lab Test,20080319,20991231,,3041230,Basic metabolic panel - Blood,LOINC,Measurement,Lab Test,,S
"51a7db68-c518-42e0-8833-0b467745c10f",45649038,LISINOPRIL - lisinopril tablet,SPL,Drug,Prescription Drug,20150113,20991231,,19080128,lisinopril 10 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"51b3fc6e-851c-44de-8ca9-701dfc40e3fc",45643562,ZERO ALLERGY - cetirizine hydrochloride tablet,SPL,Drug,OTC Drug,20200219,20991231,,40228214,cetirizine hydrochloride 10 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"51c44fdf-9b6f-4ded-b755-d18a7d2dd4dc",45671190,MAPAP - acetaminophen tablet,SPL,Drug,OTC Drug,20190124,20991231,,1127433,acetaminophen 325 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"51cb7067-769f-4ea0-94f4-610db816458b",45671192,PAIN RELIEF - acetaminophen tablet,SPL,Drug,OTC Drug,20191209,20991231,,19020053,acetaminophen 500 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"51dba4cf-c6c8-4aef-a979-8e60570273ad",45626918,ALLERGY RELIEF - diphenhydramine hydrochloride tablet,SPL,Drug,OTC Drug,20191014,20991231,,40232448,diphenhydramine hydrochloride 25 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"52",40213296,"hepatitis A vaccine, adult dosage",CVX,Drug,CVX,20081201,20991231,,40213296,"hepatitis A vaccine, adult dosage",CVX,Drug,CVX,,S
"52041000237109",37172472,Influenza B virus RNA nucleic acid amplification qualitative result,SNOMED,Measurement,Observable Entity,20230607,20991231,,37172472,Influenza B virus RNA nucleic acid amplification qualitative result,SNOMED,Measurement,Observable Entity,,S
"52052004",4180248,Rehabilitation therapy,SNOMED,Procedure,Procedure,20020131,20991231,,4180248,Rehabilitation therapy,SNOMED,Procedure,Procedure,,S
"520b05ef-420e-47d5-9491-63a7ba9e5423",45687962,AMOXICILLIN - amoxicillin capsule,SPL,Drug,Prescription Drug,20180906,20991231,,19073183,amoxicillin 250 MG Oral Capsule,RxNorm,Drug,Clinical Drug,,S
"52175",1367500,losartan,RxNorm,Drug,Ingredient,19700101,20991231,,1367500,losartan,RxNorm,Drug,Ingredient,,S
"5224",1367571,heparin,RxNorm,Drug,Ingredient,19700101,20991231,,1367571,heparin,RxNorm,Drug,Ingredient,,S
"523bef75-c20a-4cfd-8d31-725bafae6df8",45682405,IBUPROFEN - ibuprofen tablet,SPL,Drug,OTC Drug,20121009,20991231,,19078461,ibuprofen 200 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"52441000",201078,Atrophic vaginitis,SNOMED,Condition,Disorder,20020131,20991231,,201078,Atrophic vaginitis,SNOMED,Condition,Disorder,,S
"52448006",4182210,Dementia,SNOMED,Condition,Disorder,20020131,20991231,,4182210,Dementia,SNOMED,Condition,Disorder,,S
"524ac79b-c988-447b-828f-0512763d1473",45649055,EQUALINE PAIN RELIEF EXTRA STRENGTH - acetaminophen tablet,SPL,Drug,OTC Drug,20131111,20991231,,19020053,acetaminophen 500 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"5251000175109",765457,Received certificate of high school equivalency,SNOMED,Observation,Clinical Finding,20160301,20991231,,765457,Received certificate of high school equivalency,SNOMED,Observation,Clinical Finding,,S
"52570007",4199169,Hepatitis panel measurement,SNOMED,Measurement,Procedure,20020131,20991231,,4199169,Hepatitis panel measurement,SNOMED,Measurement,Procedure,,S
"52601",2109825,"Transurethral electrosurgical resection of prostate, including control of postoperative bleeding, complete (vasectomy, meatotomy, cystourethroscopy, urethral calibration and/or dilation, and internal urethrotomy are included)",CPT4,Procedure,CPT4,19700101,20991231,,2109825,"Transurethral electrosurgical resection of prostate, including control of postoperative bleeding, complete (vasectomy, meatotomy, cystourethroscopy, urethral calibration and/or dilation, and internal urethrotomy are included)",CPT4,Procedure,CPT4,,S
"52603002",4199590,Closed fracture of lower limb,SNOMED,Condition,Disorder,20020131,20991231,,4199590,Closed fracture of lower limb,SNOMED,Condition,Disorder,,S
"52643007",4199600,Candidal balanitis,SNOMED,Condition,Disorder,20020131,20991231,,4199600,Candidal balanitis,SNOMED,Condition,Disorder,,S
"52648",2109833,"Laser vaporization of prostate, including control of postoperative bleeding, complete (vasectomy, meatotomy, cystourethroscopy, urethral calibration and/or dilation, internal urethrotomy and transurethral resection of prostate are included if performed)",CPT4,Procedure,CPT4,19700101,20991231,,2109833,"Laser vaporization of prostate, including control of postoperative bleeding, complete (vasectomy, meatotomy, cystourethroscopy, urethral calibration and/or dilation, internal urethrotomy and transurethral resection of prostate are included if performed)",CPT4,Procedure,CPT4,,S
"5270002",4199616,Destruction of bilateral fallopian tubes,SNOMED,Procedure,Procedure,20020131,20991231,,4199616,Destruction of bilateral fallopian tubes,SNOMED,Procedure,Procedure,,S
"5270d04e-f4f7-1305-1b60-d7eec0a042f9",45676852,"METFORMIN HYDROCHLORIDE - metformin hydrochloride tablet, extended release",SPL,Drug,Prescription Drug,20201012,20991231,,40163924,"24 HR metformin hydrochloride 500 MG Extended Release Oral Tablet",RxNorm,Drug,Quant Clinical Drug,,S
"52742743-e657-42a6-bd8f-b53c112ef317",45665729,SULFAMETHOXAZOLE AND TRIMETHOPRIM - sulfamethoxazole and trimethoprim tablet,SPL,Drug,Prescription Drug,20210728,20991231,,1836434,sulfamethoxazole 800 MG / trimethoprim 160 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"52765003",4202832,Intubation,SNOMED,Procedure,Procedure,20020131,20991231,,4202832,Intubation,SNOMED,Procedure,Procedure,,S
"5294002",435244,Developmental disorder,SNOMED,Condition,Disorder,20020131,20991231,,435244,Developmental disorder,SNOMED,Condition,Disorder,,S
"5294f434-62c2-4393-9c9e-c94dd9a19687",45632558,"EXCHANGE SELECT NAPROXEN SODIUM - naproxen sodium tablet, film coated",SPL,Drug,OTC Drug,20241207,20991231,,1115171,naproxen sodium 220 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"52988006",40599742,Lesion,SNOMED,Observation,Morph Abnormality,20150131,20991231,,40599742,Lesion,SNOMED,Observation,Morph Abnormality,,S
"52b87520-de0b-40fd-bf59-c5bcaccb27c2",45660279,LISINOPRIL - lisinopril tablet,SPL,Drug,Prescription Drug,20181121,20991231,,19080128,lisinopril 10 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"52cf3483-d5ec-4b35-9357-e02bbd88cc6a",45704736,"IBUPROFEN IB - ibuprofen tablet, film coated",SPL,Drug,OTC Drug,20181105,20991231,,19078461,ibuprofen 200 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"52f24dbb-c711-4ab1-bf4b-2da8a39b490d",45638059,AMOXICILLIN - amoxicillin capsule,SPL,Drug,Prescription Drug,20120424,20991231,,19073183,amoxicillin 250 MG Oral Capsule,RxNorm,Drug,Clinical Drug,,S
"53115-2",3041084,Immature granulocytes [#/volume] in Blood by Automated count,LOINC,Measurement,Lab Test,19700101,20991231,,3041084,Immature granulocytes [#/volume] in Blood by Automated count,LOINC,Measurement,Lab Test,,S
"53176c67-ebcd-4b07-a08a-f2df3c541af9",45632570,ALBUTEROL SULFATE - albuterol sulfate solution,SPL,Drug,Prescription Drug,20180123,20991231,,1154380,albuterol 5 MG/ML Inhalation Solution,RxNorm,Drug,Clinical Drug,,S
"53277000",4180978,Vulvovaginitis,SNOMED,Condition,Disorder,20020131,20991231,,4180978,Vulvovaginitis,SNOMED,Condition,Disorder,,S
"5329614f-ae0b-4854-bb6f-ea0b7dae87c0",45632572,ALBUTEROL SULFATE - albuterol sulfate solution,SPL,Drug,Prescription Drug,20130627,20991231,,19123989,albuterol 0.83 MG/ML Inhalation Solution,RxNorm,Drug,Clinical Drug,,S
"53309004",4205590,Skin test,SNOMED,Measurement,Procedure,20020131,20991231,,4205590,Skin test,SNOMED,Measurement,Procedure,,S
"53481000237103",37172618,Lactate molar concentration in blood,SNOMED,Measurement,Observable Entity,20230607,20991231,,37172618,Lactate molar concentration in blood,SNOMED,Measurement,Observable Entity,,S
"53619000",4201745,Disorder of digestive system,SNOMED,Condition,Disorder,20020131,20991231,,4201745,Disorder of digestive system,SNOMED,Condition,Disorder,,S
"53741008",317576,Coronary arteriosclerosis,SNOMED,Condition,Disorder,20020131,20991231,,317576,Coronary arteriosclerosis,SNOMED,Condition,Disorder,,S
"53764-7",3039443,Prostate specific Ag panel - Serum or Plasma,LOINC,Measurement,Lab Test,20080922,20991231,,3039443,Prostate specific Ag panel - Serum or Plasma,LOINC,Measurement,Lab Test,,S
"5379a2fd-41eb-4c66-8d0c-f1b74a98c1ab",45699077,"SIMVASTATIN - simvastatin tablet, film coated",SPL,Drug,Prescription Drug,20140418,20991231,,1539463,simvastatin 10 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"53800-9",3050583,Platelets panel - Blood by Automated count,LOINC,Measurement,Lab Test,19700101,20991231,,3050583,Platelets panel - Blood by Automated count,LOINC,Measurement,Lab Test,,S
"53873b69-0dfa-4ef3-a672-c6f85636f4ac",45654781,"LEADER IBUPROFEN - ibuprofen tablet, coated",SPL,Drug,OTC Drug,20181208,20991231,,19078461,ibuprofen 200 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"53950000",4203780,Respiratory therapy,SNOMED,Procedure,Procedure,20020131,20991231,,4203780,Respiratory therapy,SNOMED,Procedure,Procedure,,S
"53c915cf-676b-4de2-97c5-a3fbd0beac5d",45638075,SUNMARK PAIN RELIEVER - acetaminophen tablet,SPL,Drug,OTC Drug,20100426,20991231,,1127433,acetaminophen 325 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"54065",2109905,"Destruction of lesion(s), penis (eg, condyloma, papilloma, molluscum contagiosum, herpetic vesicle), extensive (eg, laser surgery, electrosurgery, cryosurgery, chemosurgery)",CPT4,Procedure,CPT4,19700101,20991231,,2109905,"Destruction of lesion(s), penis (eg, condyloma, papilloma, molluscum contagiosum, herpetic vesicle), extensive (eg, laser surgery, electrosurgery, cryosurgery, chemosurgery)",CPT4,Procedure,CPT4,,S
