Id,NAME,ADDRESS,CITY,STATE,ZIP,LAT,LON,PHONE,REVENUE,UTILIZATION
9dc77cee-aee5-344e-a35a-a86bdbeb7316,GET WELL URGENT CARE LLC,6842 DOUGLAS BLVD STE K,DOUGLASVILLE,GA,301351062,33.72810532628026,-84.75498352105852,4049373508,0.0,39
26527d65-3a64-3cc4-ba26-c3cdeb20f048,RELIABLE HEALTH & REHAB AT LAKEWOOD,1980 ARROW STREET  SW,ATLANTA,GA,303105050,33.70027389409228,-84.42589716359669,4047554080,0.0,19
0af8eddd-514b-3a5d-99b9-88f5e3c95fc4,THE MEDICAL CENTER  INC.,710 CENTER ST,COLUMBUS,GA,319048915,32.480631900000006,-84.9827325832949,7066606101,0.0,189
880ff9ce-866e-3ca5-8853-239e25812ac7,CHATTAHOOCHEE HEALTH CARE,220 ALSTON STREET,CUSSETA,GA,318053602,32.3047293,-84.77638308398892,2298873324,0.0,131
ef29f6f4-3c0b-3497-a2b4-e1bdf3450355,PRUITTHEALTH HOSPICE-UNION CITY,7345 RED OAK ROAD BUILDING 25,UNION CITY,GA,302912391,33.5870558,-84.5424299,7702548612,0.0,25
9e61def2-fea2-347c-a0f1-8291548310a5,SURGICARE GWINNETT,367 ATHENS HWY,LOGANVILLE,GA,30052,33.845467,-83.910482,6784666760,0.0,18
78a9a481-b270-3944-b012-d89dcfc2f8a7,VALLEY HEALTHCARE SYSTEM INC,94 MCCRARY ROAD,FORTSON,GA,318084558,32.6070821,-84.9371542,7069878216,0.0,6
0e75e9ff-c12d-3035-9111-c094600acb14,MAGNOLIA MANOR OF ST SIMONS INC,2255 FREDERICA RD,ST SIMONS ISLAND,GA,315221910,31.169340774193547,-81.38295548387097,9126389988,0.0,2
d401bee6-6f7f-3354-9a0f-6bf7e3f210b3,PRIMARY FAMILY MEDICINE L.L.C,110 WOODCREST BLVD,WARNER ROBINS,GA,310938824,32.61862711392194,-83.64612407443039,4789226685,0.0,31
ed987f0e-4bd7-3438-99ae-52746442e5bd,WINDWARD SURGERY CENTER,12425 MORRIS ROAD,ALPHARETTA,GA,300054137,34.083804360801736,-84.26293360435372,7708443242,0.0,336
aa43b7bc-8563-3aa6-8a05-8ac68f6af9d8,ADVENTIST HEALTH SYSTEM GEORGIA INC,1035 RED BUD RD NE,CHATSWORTH,GA,307052070,34.7665942,-84.7698842,7068794710,0.0,99
12f65d67-9ab4-3eb6-a2c5-3e23de52b788,MATCH HEALTHCARE CONSULTING,6505 216TH ST SW STE 100,BUFORD,GA,305185727,34.1206564,-84.0043513,4705942570,0.0,45
25f69658-8e77-30a6-bdda-8e0cb389db9b,ST. FRANCIS HEALTH  LLC,2000 16TH AVE,COLUMBUS,GA,319011665,32.483086,-84.96865,7065964000,0.0,366
57a74fa4-97bf-34fa-8f27-2d338edaea2d,SAINT JOSEPHS HOSPITAL OF ATLANTA INC.,5665 PEACHTREE DUNWOODY RD NE,ATLANTA,GA,303425002,33.7489924,-84.3902644,4048515706,0.0,5
5f4ac10c-f19e-39ea-a269-1c0591003380,CARECONNECT HEALTH INC,510 ALSTON ST STE B,TIFTON,GA,317938200,31.4549719,-83.5108284,2298873324,0.0,29
4349354e-621e-3b9e-b470-6ff23a1f1057,FAMILY MEDICINE OF POOLER  LLC,433 US HIGHWAY 80 W,POOLER,GA,313222509,32.113942183673466,-81.2419615,9127481100,0.0,46
9a8966ba-cb2c-3b6f-8d7c-def21f0f8fa7,ULTRA CARE OF GEORGIA  INC,5820 VETERANS PKWY STE 109,COLUMBUS,GA,319043453,32.527132116265165,-84.96030298222881,7063247763,0.0,24
b866f279-685b-33d0-9363-125d8342fa07,ST FRANCIS HOSPITAL- EMORY HEALTHCARE,2122 MANCHESTER EXPY,COLUMBUS,GA,319096244,32.4610708,-84.9880449,7065964000,0.0,13
b1660c6e-afd3-325e-8cde-5ae498b672d2,HARMONY HOSPICE LLC,110 HARMONY CROSSING,EATONTON,GA,310249553,33.3267128,-83.388485,7069234677,0.0,3
9d79fc6e-cb1a-3ba2-8423-1eb7d66f1674,THE MEDICAL CENTER OF PEACH COUNTY  INC.,1960 HWY 247 CONNECTOR,BYRON,GA,310085663,32.6537561,-83.7596294,4786542000,0.0,6
f79318b9-af47-3087-a190-7a939c7b4611,CRABAPPLE FAMILY MEDICINE,2700 ABBEY CT,ALPHARETTA,GA,30004,34.0866259,-84.3539319,7707724233,0.0,80
91dc3fce-f333-36dd-bfbe-3da1e4737a23,CANDLER HOSPITAL INCORPORATED,5353 REYNOLDS ST,SAVANNAH,GA,314056015,32.0277204,-81.1002568,9128195290,0.0,8
1ce47558-4a41-38f2-9b72-b493f7576cb7,NORTHSIDE HOSPITAL INC.,1000 MEDICAL CENTER BLVD,SUWANEE,GA,300242013,34.0514898,-84.0712997,6783121000,0.0,115
6585c368-685c-396f-90a9-b17c963ae2d1,SAINT JOSEPHS HOSPITAL INC,11705 MERCY BLVD,SAVANNAH,GA,314191794,31.98593,-81.15510237512756,9128192404,0.0,126
ec164d6b-4b37-3848-83e9-a9c3365da8d6,NISAR MEDICAL CENTER  INC.,1407 CHATTANOOGA AVE,DALTON,GA,307202631,34.7798983,-84.9716975,7062791757,0.0,79
d30b3f31-2928-38b8-abe2-321de6faa19d,MAYSVILLE FAMILY PRACTICE  INC,14 HOMER STREET,MAYSVILLE,GA,305581738,34.254867499999996,-83.55994104999999,7066522252,0.0,14
747b69c7-457e-397e-97a5-13bf0826e4a7,PALMETTO HEALTH COUNCIL INC,48 MAIN ST,SENOIA,GA,302761895,33.301341,-84.554238,6787230400,0.0,12
af6b6346-d30c-39e1-a755-cdef73a1cdf0,SOUTHERN CROSS SURGERY CENTER  LLC,1301 SIGMAN RD NE,CONYERS,GA,300123819,33.674433471698116,-83.98871937735849,7707609360,0.0,473
b5127533-471a-3b6f-b0b8-430d703ec212,FAMILY FIRST HEALTHCARE P.C.,939 THORNTON RD,LITHIA SPRINGS,GA,30122,33.7938404,-84.6346495,7707391233,0.0,19
222296ce-4c99-3fa8-b2f2-8c4f8af20e07,LIGHT HORSE HEALTHCARE INC,2060 DAN PROCTOR DRIVE,ST. MARYS,GA,31558,30.7787566,-81.615121,9128823800,0.0,13
7d167f86-86a3-308b-a19d-b0efc9136678,JOI LIFE WELLNESS GROUP LLC,767 CONCORD RD SE STE B,SMYRNA,GA,300822625,33.87470386099139,-84.52945067057323,4043830845,0.0,32
bd12d5bd-8f4f-3f5b-9f37-e48fd96b9de1,URGENT CARE CENTER OF CENTRAL GEORGIA LLC,113 WILLIE LEE PKWY,WARNER ROBINS,GA,310888970,32.6179288,-83.6962563,4783336688,0.0,7
683a9fe7-6b3a-33af-ae04-e4c231758636,PREMIER HEALTHCARE INVESTMENTS,509 SUMTER ST,MONTEZUMA,GA,310631733,32.2949104,-84.03056516369465,4784723100,0.0,31
f35e7bd3-94cc-3ab1-9bd0-ef921a567f54,AUTUMN BREEZE HEALTH AND REHAB,1480 SANDTOWN ROAD SW,MARIETTA,GA,300083821,33.916422640033005,-84.55429534287482,7704221755,0.0,45
b15b23b1-ce10-382d-b412-2d9029d4004b,WEST CENTRAL GEORGIA REGIONAL HOSPITAL,3000 SCHATULGA RD BOX 12435,COLUMBUS,GA,319073117,32.4610708,-84.9880449,7065685203,0.0,44
e8c832d2-e781-3732-a492-eb475507c066,SHADY GROVE REST HOME INC,1780 OLD 41 HWY NW,KENNESAW,GA,301524428,33.9878064,-84.5886106,7704277256,0.0,1
f1e623f4-6646-326b-a8c7-326364d86849,NAVICENT HEALTH BALDWIN,821 N COBB ST,MILLEDGEVILLE,GA,310612343,33.0896823,-83.24592310689115,4787764000,0.0,748
4def6081-f78b-3c79-8c6e-d10f58be1ad2,MANOR CARE REHABILITATION CENTER - DECATUR,2722 NORTH DECATUR ROAD,DECATUR,GA,300335910,33.7917584,-84.2981244,4042965440,0.0,3
9eb6d461-ce3f-3afb-889f-991e3d4c05af,REDDY URGENT CARE ROYSTON,132 FRANKLIN SPRINGS STREET STE B,ROYSTON,GA,30662,34.28684279805659,-83.11494643016006,7062457371,0.0,2
2f0ee889-3df4-3257-b0f6-f3599a17bb25,PROSPINE WELLNESS & INJURY CARE PC,4200 WADE GREEN RD NW STE 204,KENNESAW,GA,301441808,34.0234337,-84.6154897,6024306994,0.0,37
2a71be18-19c1-32ff-9b16-b6926da3004c,TUNNEL HILL WALK IN MEDICAL CENTER  LLC,3541 CHATTANOOGA RD,TUNNEL HILL,GA,307559393,34.84101254545455,-85.04683872727273,7065164426,0.0,30
ba023d46-4f7c-3980-b51b-424b4b429906,HEARTLITE HOSPICE,307 W EMERY STREET  SUITE B1,DALTON,GA,307208176,34.7691867,-84.9702475,7062721035,0.0,19
9b712099-3f7b-30d6-a568-acb204800e7c,FAMILY PRACTITIONERS OF GLYNN P.C.,390 EH CT,SAINT SIMONS ISLAND,GA,315222293,31.2182863,-81.3612077,9122674900,0.0,84
328a1c88-b1a4-3622-89a7-baa6139876f6,ABERCORN REHABILITATION CENTER,11800 ABERCORN STREET,SAVANNAH,GA,314191908,31.98371345,-81.15445336185701,9129254402,0.0,3
25ac0ac3-50af-3686-ab0d-ca3023dc2045,CHATTAHOOCHEE VALLEY FAMILY,1810 STADIUM DRIVE STE 240,COLUMBUS,GA,319011527,32.559331,-84.910838,3342918303,0.0,125
cc7974ce-954b-35a1-b718-b7a994cf0471,SUMMITRIDGE CENTER- PSYCHIATRY & ADDICTIVE MED,250 SCENIC HIGHWAY,LAWRENCEVILLE,GA,300465675,33.9423756,-83.98962311411557,6784425800,0.0,766
bfe8dfdd-2f32-3359-994b-7971c8c6fc1b,WEST REHAB SERVICES  INC.,2709 US HIGHWAY 17 BLDG 2A,SAVANNAH,GA,314198484,32.0564572,-81.0951271,9127565699,0.0,1
11feb060-b0c0-30ba-870b-3026504ec490,RV BEHAVIORAL  LLC,3995 S. COBB DRIVE,SMYRNA,GA,300806342,33.8579171,-84.5130825,7704344567,0.0,515
131b5414-9727-3539-893c-ae9ead4c9c8a,KINDRED HOSPICE,1303 HIGHTOWER TRAIL  SUITE 100,DOUGLASVILLE,GA,301341871,33.7514966,-84.7477136,7709525574,0.0,3
3b24b235-4e6c-37d9-9895-d8aa28320814,ELLIJAY URGENT CARE & FAMILY PRACTICE  LLC,97 HEFNER ST STE 202,EAST ELLIJAY,GA,305408268,34.6802987,-84.4800233,7066355177,0.0,122
bc90fbb8-cb46-3afb-aff6-dd26d05c62f2,TRADITIONS HOSPICE OF ATLANTA LLC,5415 SUGARLOAF PARKWAY,LAWRENCEVILLE,GA,300437832,33.9173622,-83.9999794,4702923426,0.0,1
41cf861f-d67f-37f1-9edb-a5754767198f,NEIGHBORHOOD IMPROVEMENT PROJECT  INC,2050 WALTON WAY,AUGUSTA,GA,309044163,33.47579192896036,-82.0082483699731,7067904440,0.0,15
